Agmt Id,Cust Region,Cust State,Asset Model,Asset Fuel Type,Asset Age Months At Seizure,LTV,Loan Amount,Cust Net IRR,Tenure,Cust Cibil Score,App Score Risk,Asset_Health_Index,Predicted_Sold_Amount,DL_Predicted_Sold_Amount,Ensemble_Predicted_Sold_Amount,Lambda_P10,Lambda_P50,Lambda_P90,Calibrated_Lambda,Residual_Value_Forecast_12M,Residual_Value_Forecast_24M,Residual_Value_Forecast_36M,Residual_Risk_Score,Risk_Band,Asset_Risk_Component,Loan_Risk_Component,Segment_Risk_Index,Market_Volatility_Score,Recovery_Ratio,Recovery_Efficiency_Index,Profitability_Score,LGD,Recommended_LTV,Recommended_Pricing,Recommended_Tenure,Target Sold Amount At Liquidation
ASSET_5736,EAST III,JH,APACHE,Petrol,6.633333333333334,0.7552456839309429,113740,20.03,29,732.0,ULTRA LOW RISK,85.0,51158.353757541634,55457.31,53232.55240111932,0.043224957708356035,0.07654976513444833,0.1694364494453817,0.16276907298771945,7255.043789076179,3012.0,3012.0,56.8,High,40.5,51.8,90.1,68.8,0.3054448871181939,20.481584384127665,-5.422920139630971,0.5903683123174468,0.5,28.11,36.0,46000.0
ASSET_5737,EAST III,JH,MOPEDS,Petrol,13.56666666666667,0.8482604945370903,47204,23.24,29,670.0,VERY HIGH RISK,100.0,28589.254375479173,29909.385,29226.202586079788,0.03569878743058939,0.048892833055187615,0.1191838627737482,0.04909203037474411,15862.003964386773,8800.62020722094,4882.795150325119,27.5,Medium,0.0,61.6,82.3,24.2,0.5750431282346176,43.12552222312067,25.66903722271637,0.13748955553758657,0.5,29.45,30.0,32000.0
ASSET_5738,EAST III,JH,APACHE,Petrol,15.43333333333333,0.8770338488767322,130821,25.3,60,732.0,LOW RISK,64.66666666666666,70954.70926175191,71164.83,71056.08760892521,0.033107221319465516,0.057147582203132666,0.0825974429820377,0.04814241200623549,39818.547913137736,22345.4760706844,12539.892261133491,51.1,High,24.7,57.9,90.1,49.7,0.5028056555580137,29.364546515086094,7.020566538417988,0.41270906969827814,0.5,28.11,36.0,75000.0
ASSET_5739,EAST III,JH,NTORQ,Petrol,14.33333333333333,0.8669241362792647,115828,22.81,48,732.0,MEDIUM RISK,99.0,49020.31737843098,47882.36,48471.26536254239,0.04321788782670637,0.08555726228391068,0.1875482917585827,0.06995408979084511,21174.249031755444,9146.183583382319,3950.679621056531,47.0,Medium,0.7,57.3,96.8,68.8,0.37422908807855815,24.297793760326563,4.1799261347069745,0.5140441247934687,0.5,28.34,36.0,50000.0
ASSET_5740,EAST III,JH,RAIDER,Petrol,19.2,0.869859649122807,99164,25.35,36,696.0,LOW RISK,100.0,39918.10892866462,43481.04,41637.1841571264,0.034901978435473414,0.04850651272992864,0.07724783159343308,0.054654602583319584,20717.419078718965,10752.299264734405,5580.421916413576,28.5,Medium,0.0,60.5,99.4,31.8,0.3508771929824561,30.37528666676792,16.80391340005772,0.3924942666646416,0.5,27.99,36.0,40000.0
ASSET_5741,EAST III,JH,NTORQ,Petrol,33.5,0.7913766233766234,91404,23.05,36,732.0,LOW RISK,51.66666666666666,24948.129014896924,29916.477,27345.302688795404,0.03135516794044464,0.05371646499144851,0.1266541025675058,0.04574542387937474,14409.010548825567,8322.050317769059,4806.473092430693,74.8,High,63.8,53.6,96.8,100.0,0.19047619047619047,36.28328537892449,8.219794926871035,0.2743342924215102,0.5,28.74,36.0,22000.0
ASSET_5742,EAST III,JH,APACHE,Petrol,29.0,0.7760156390736651,116310,25.4,36,732.0,LOW RISK,66.66666666666666,49197.04819578784,53750.906,51394.235238435576,0.03232242211952272,0.04163566466467657,0.08115003403945108,0.038414069663091105,31027.217083212552,19568.00733445671,12341.000806305809,37.7,Medium,23.3,52.8,90.1,62.1,0.333597987736938,20.46848263044564,5.633235903356012,0.5906303473910872,0.5,27.9,36.0,50000.0
ASSET_5743,EAST III,JH,MOPEDS,Petrol,10.13333333333333,0.9101135710178263,50646,27.27,36,732.0,MEDIUM RISK,100.0,30177.007986539018,28387.05,29313.372494198513,0.034987072078253544,0.04465238585599006,0.0512031606684765,0.06039136467385884,14619.904664297155,7082.929244956321,3431.4783742448794,36.0,Medium,0.0,59.5,82.3,49.7,0.628953421506613,35.93281590078436,19.321627448564737,0.2813436819843128,0.5,29.45,30.0,35000.0
ASSET_5744,EAST III,JH,RAIDER,Petrol,5.666666666666667,0.9040489414795138,101079,24.82,48,732.0,MEDIUM RISK,100.0,47709.24415666037,46529.28,47139.92508090435,0.06032451715628438,0.11130817628546245,0.22100726266229004,0.15029099887346248,7858.794242959979,2236.14,2236.14,39.8,Medium,0.0,59.2,99.4,38.6,0.44719919146386183,24.611386211716987,7.780663424526725,0.5077722757656602,0.5,27.99,36.0,50000.0
ASSET_5745,EAST III,JH,RAIDER,Petrol,15.4,0.742384932429104,90421,20.62,36,732.0,LOW RISK,66.66666666666666,41120.59756231451,38375.87,39796.295583240746,0.046297154033270345,0.08530118607546605,0.16362471347548552,0.07051005075201039,17643.8722919896,7570.566769713939,3248.3504905392856,37.9,Medium,23.3,51.1,99.4,54.3,0.2873610404111726,24.05762833026312,8.325682274339446,0.5188474333947375,0.5,27.99,36.0,35000.0
ASSET_5746,EAST III,JH,RAIDER,Petrol,19.66666666666667,0.844798769002202,95529,26.93,36,732.0,LOW RISK,66.66666666666666,37515.01400697997,39279.473,38366.34559537115,0.036009544285898754,0.053417490406603325,0.08535570523675497,0.056102311684157594,19134.89221820986,9759.935052520153,4978.148355534514,42.1,Medium,23.3,56.2,99.4,54.3,0.3537349994251806,30.034990764240337,11.17946222349036,0.39930018471519324,0.5,27.99,36.0,40000.0
ASSET_5747,EAST III,JH,APACHE,Petrol,7.233333333333333,0.7933440038655513,131350,21.12,36,732.0,LOW RISK,100.0,67615.21081042076,62172.66,64989.23797900638,0.0455621939230946,0.09213836049255508,0.1660799766645839,0.12380611482442999,15304.694200514667,3464.2155480075444,3311.3,38.5,Medium,0.0,53.7,90.1,54.3,0.3925950533023284,25.002884948263258,8.652221410162705,0.4999423010347348,0.5,27.9,36.0,65000.0
ASSET_5748,EAST III,JH,MOPEDS,Petrol,4.633333333333334,0.8991579478432173,74854,24.56,36,732.0,ULTRA LOW RISK,100.0,38275.446300786294,34809.65,36603.236910545354,0.04691977361250109,0.09805931101661122,0.1882003065099793,0.16770378020015322,5115.950660155597,1664.98,1664.98,40.8,Medium,0.0,59.0,82.3,54.3,0.4324376268784009,23.19438180529605,7.576615553121578,0.536112363894079,0.5,29.45,30.0,36000.0
ASSET_5749,EAST III,JH,MOPEDS,Petrol,30.0,0.8397831156382781,58700,25.52,36,732.0,MEDIUM RISK,66.66666666666666,22394.98792898545,24776.229,23543.91029319106,0.027481370591920323,0.03738414591434158,0.054830314595429384,0.03794047207771863,14204.39630622995,9009.376341895599,5714.347890611022,22.3,Low,23.3,56.0,82.3,0.0,0.4291906894233108,60.78781001783109,26.38,-0.2157562003566218,0.86,26.38,30.0,30000.0
ASSET_5750,EAST III,JH,TVS,EV,10.56666666666667,0.74636490794353,91779,15.94,35,768.0,ULTRA LOW RISK,91.66666666666666,39268.373416539005,46971.035,42984.82376487284,0.045324005870958854,0.0899479070901067,0.16689088541515726,0.10802883706953438,10741.055936812836,2937.9949460588227,2459.36,19.6,Low,5.8,48.3,89.8,0.0,0.1707761368811398,12.234197494902418,4.855805418001748,0.7553160501019517,0.805,19.66,30.0,21000.0
ASSET_5751,EAST III,JH,APACHE,Petrol,11.96666666666667,0.8249065488615952,135938,23.92,36,732.0,LOW RISK,100.0,54540.044976508936,57902.227,56162.26068232958,0.04404440595316766,0.07846750236549717,0.13723862442064858,0.09240241257984982,17995.221512250173,5937.4354644267,3295.84,31.8,Medium,0.0,55.2,90.1,24.2,0.3762318559153357,26.46112348808823,12.929274538424112,0.47077753023823543,0.5,27.9,36.0,62000.0
ASSET_5752,EAST III,JH,APACHE,Petrol,6.6,0.841758567570529,130598,21.59,36,732.0,LOW RISK,100.0,70126.50891418017,69082.42,69622.7466864046,0.041890026592051655,0.0856990271126522,0.15175756329974086,0.12031591884758285,16552.048240706983,3906.8007976551667,3102.98,49.4,Medium,0.0,56.1,90.1,100.0,0.431842938078879,26.914980797968923,5.092001028393296,0.4617003840406215,0.5,27.9,36.0,67000.0
ASSET_5753,EAST III,JH,APACHE,Petrol,5.733333333333333,0.7468879668049793,112500,21.94,36,732.0,LOW RISK,85.0,47472.38814122971,42086.55,44873.7792175584,0.03822473961037852,0.06747017007530226,0.16178574530525747,0.20139158102021615,4235.279262491567,3012.5,3012.5,64.8,High,40.5,51.3,90.1,76.3,0.26556016597510373,18.226057794829266,-13.069029097901272,0.6354788441034147,0.5,28.11,36.0,40000.0
ASSET_5754,EAST III,JH,APACHE,Petrol,16.73333333333333,0.7979059230130761,117281,24.98,23,732.0,LOW RISK,75.0,60022.409098367534,62176.88,61061.91609263806,0.035523885693967396,0.049096032402470874,0.11134511701233259,0.05352306972199132,31577.383136210206,16612.64752130937,8739.801410294715,23.9,Low,17.5,53.9,90.1,28.4,0.34016845141714175,38.671554751187216,18.885003171067492,0.2265689049762557,0.811,24.3,36.0,50000.0
ASSET_5755,EAST III,JH,RAIDER,Petrol,3.766666666666667,0.836775,100413,19.62,23,732.0,MEDIUM RISK,100.0,50641.14749482379,53076.887,51816.36522006967,0.052316626540096924,0.08664533577490087,0.1681169269072644,0.22904264743870753,3242.201804089474,2400.0,2400.0,27.1,Medium,0.0,55.8,99.4,15.4,0.4166666666666667,24.075732624543765,13.939047082502718,0.5184853475091247,0.5,27.99,36.0,50000.0
ASSET_5756,EAST III,JH,JUPITER,Petrol,35.53333333333333,0.6990755394505627,64050,21.28,36,753.0,ULTRA LOW RISK,66.66666666666666,27790.15744103072,30759.816,29222.985494759065,0.026589415932768985,0.03636110434278536,0.10110369587352214,0.03357350639560379,18574.68871851634,12415.153160678956,8298.17556239663,13.3,Low,23.3,47.2,85.2,0.0,0.27286320821645693,77.35627204653753,27.55,-0.5,0.675,27.55,30.0,25000.0
ASSET_5757,EAST III,JH,RAIDER,Petrol,8.266666666666667,0.787236275847591,97500,25.45,23,732.0,LOW RISK,66.66666666666666,50436.71109417709,51599.09,50997.545686290396,0.04143312222811285,0.05892012980569535,0.08806799000471756,0.10867257163715444,13689.764612140978,3715.7390137094776,2477.02,46.3,Medium,23.3,53.4,99.4,62.1,0.4844530928292868,33.03091693825421,12.276629084823396,0.33938166123491587,0.5,27.99,36.0,60000.0
ASSET_5758,EAST III,JH,JUPITER,Petrol,6.666666666666667,0.8674030366870064,103345,22.62,48,732.0,LOW RISK,66.66666666666666,53391.899232104035,54222.27,53792.5437737826,0.03619350790770269,0.07328391300804142,0.1650555977863363,0.12039981264873598,12589.476705563386,2968.520056402521,2382.86,54.8,High,23.3,57.4,85.2,59.8,0.40287721477552185,22.291159697583264,-1.908888971448743,0.5541768060483347,0.5,28.46,30.0,48000.0
ASSET_5759,EAST III,JH,APACHE,Petrol,4.066666666666666,0.7979067062928027,123500,21.83,36,732.0,LOW RISK,100.0,68677.11926087637,72499.02,70521.14451419351,0.03899228784078597,0.07769034873719986,0.17111427776681712,0.19981688435894257,6243.953019210045,3095.6,3095.6,28.7,Medium,0.0,53.9,90.1,31.8,0.45225481328336997,27.70605866591686,15.103277674236274,0.4458788266816628,0.5,27.9,36.0,70000.0
ASSET_5760,EAST III,JH,MOPEDS,Petrol,30.3,0.956068614066154,70729,25.54,36,732.0,VERY HIGH RISK,91.66666666666666,20550.432736165745,25843.54,23104.29884252089,0.03462103997735896,0.04941580823300884,0.07979115143753118,0.04227390332358596,12373.971062811996,7450.702465931454,4486.269359613459,43.8,Medium,5.8,61.8,82.3,68.8,0.4055204855431947,25.42070848870329,7.918540636104088,0.49158583022593416,0.5,29.45,30.0,30000.0
ASSET_5761,EAST III,JH,MOPEDS,Petrol,9.7,0.8913589743589744,69526,23.15,23,732.0,MEDIUM RISK,100.0,33085.83591099778,36496.586,34731.485114900555,0.04097303716992231,0.0782306820972258,0.15533022369911245,0.0884127375243706,11451.862979642454,3963.785773987729,1560.0,28.8,Medium,0.0,58.6,82.3,38.6,0.47435897435897434,30.88944916598487,18.442322719607283,0.38221101668030255,0.5,29.45,30.0,37000.0
ASSET_5762,EAST III,JH,NTORQ,Petrol,3.833333333333333,0.8932726031962673,112572,22.22,42,732.0,LOW RISK,100.0,52512.897440384215,56632.21,54500.4203667269,0.04594509886989924,0.0926002975116302,0.1962047214774178,0.2283646147635262,3389.5034230803963,2520.44,2520.44,32.5,Medium,0.0,58.7,96.8,15.4,0.4126263668248401,21.466314398943197,9.793104359313077,0.570673712021136,0.5,28.34,36.0,52000.0
ASSET_5763,EAST III,JH,APACHE,Petrol,16.73333333333333,0.7985420808482439,120500,23.77,35,732.0,MEDIUM RISK,83.33333333333334,57002.345514245244,56948.465,56976.348166015945,0.041102849125303806,0.07631049444003561,0.1419779205667202,0.058178781837438756,28359.07356901434,14108.841424635486,7019.249266414903,26.1,Medium,11.7,53.9,90.1,24.2,0.36447978793903246,31.091363384549286,18.029691686734726,0.37817273230901427,0.5,27.9,36.0,55000.0
ASSET_5764,EAST III,JH,NTORQ,Petrol,18.36666666666667,0.7493435146154378,86750,24.88,35,732.0,ULTRA LOW RISK,100.0,41078.44249194226,39670.605,40399.17519069127,0.03840667600762497,0.06117773217732689,0.11575906012370754,0.056412235106184164,20874.67389971924,10607.802632855291,5390.526205974652,16.8,Low,0.0,51.5,96.8,15.4,0.3455186234538042,31.67313326470821,17.882172776941957,0.3665373347058358,0.835,24.04,36.0,40000.0
ASSET_5765,EAST III,JH,JUPITER,Petrol,4.5,0.9074074074074074,98000,24.3,36,732.0,MEDIUM RISK,100.0,50520.41969093691,45274.113,47989.13336899337,0.04154426499941779,0.08881847700879711,0.1835042591023065,0.1688341382788626,6661.6549556522195,2160.0,2160.0,32.8,Medium,0.0,59.4,85.2,19.6,0.4444444444444444,23.928931074708117,10.937378785008525,0.5214213785058377,0.5,28.04,30.0,48000.0
ASSET_5766,EAST III,JH,APACHE,Petrol,11.7,0.8991346595300777,154715,22.43,48,732.0,LOW RISK,75.0,65967.58698779476,68852.26,67359.40880733664,0.054018418663636276,0.0962668743735318,0.18913851806586376,0.08194390317844137,24676.13733860918,9230.46880684846,3452.791384042632,56.3,High,17.5,59.0,90.1,68.8,0.412620371823259,22.893329979944152,-2.41211044258288,0.5421334004011169,0.5,28.11,36.0,71000.0
ASSET_5767,EAST III,JH,APACHE,Petrol,8.633333333333333,0.7464253670083806,117300,21.39,36,732.0,ULTRA LOW RISK,100.0,66926.58385731532,69536.72,68185.94615772748,0.04036610212468673,0.07583520150017153,0.15389499259213527,0.09887237196097846,20432.520868537613,6237.998191171567,3142.98,30.2,Medium,0.0,51.3,90.1,59.5,0.4518005205251067,29.95679470735165,15.793904003240398,0.40086410585296695,0.5,27.9,36.0,71000.0
ASSET_5768,EAST III,JH,RADEON,Petrol,38.2,0.8325752832350821,70475,26.7,29,732.0,LOW RISK,100.0,23658.006200630585,26914.76,25229.354274418678,0.025388652707267076,0.042557077652419936,0.06603134225145552,0.03337141575094013,15851.190330296273,10620.516063630963,7115.892189008561,18.7,Low,0.0,55.6,89.4,28.4,0.2953441941238319,100.0,25.429999999999996,-0.5,0.835,25.43,30.0,25000.0
ASSET_5769,EAST III,JH,RAIDER,Petrol,21.96666666666667,0.8067197449439876,92104,24.17,29,732.0,MEDIUM RISK,65.66666666666666,36660.06608220657,32914.27,34852.75919191855,0.044485745283684056,0.0845319129972689,0.1594520282682114,0.051715141708887385,19709.61020526289,10596.509389052935,5697.018361241067,31.0,Medium,24.0,54.3,99.4,24.2,0.29779891566159533,18.759655705142354,8.620986537188259,0.6248068858971529,0.5,27.99,36.0,34000.0
ASSET_5770,EAST III,JH,APACHE,Petrol,11.96666666666667,0.8433397603548225,132530,23.86,48,732.0,LOW RISK,100.0,60257.06267717049,63921.926,62025.31865557308,0.04366741877504673,0.0815299571500252,0.1536040219859221,0.0801037279819977,23043.299950141023,8812.140004848696,3369.9084607271934,29.3,Medium,0.0,56.2,90.1,15.4,0.4136201948469287,25.555939986789543,13.57578083225867,0.4888812002642091,0.5,27.9,36.0,65000.0
ASSET_5771,EAST III,JH,APACHE,Petrol,11.53333333333333,0.7278911564625851,107000,24.93,36,715.0,LOW RISK,18.33333333333333,27641.91198160228,31351.55,29431.771748252344,0.03055249098095818,0.04511425558828057,0.12751965278594551,0.14489301293313211,4857.9523198014085,2940.0,2940.0,85.1,Critical,87.2,51.8,90.1,62.1,0.10884353741496598,8.330036027405818,-42.49227868135531,0.8333992794518836,0.5,28.43,30.0,16000.0
ASSET_5772,EAST III,JH,RAIDER,Petrol,15.63333333333333,0.9072619141463244,103583,27.91,36,745.0,LOW RISK,99.5,44759.65651387893,43497.74,44150.79406024917,0.04031948702031657,0.054526992053523606,0.07887671472846054,0.05989702228507115,21813.80316300543,10631.046918038754,5181.084551327265,32.9,Medium,0.4,58.3,99.4,31.8,0.481733540040816,33.97284643038037,17.444132951190287,0.3205430713923926,0.5,27.99,36.0,55000.0
ASSET_5773,EAST III,JH,RAIDER,Petrol,16.63333333333333,0.9290450289478064,106070,25.92,36,732.0,MEDIUM RISK,66.66666666666666,41580.21103404083,45531.46,43486.64662177919,0.041046570261212306,0.05482759966727096,0.06925733509911561,0.06072582966297518,20063.7439325173,9681.379929987914,4671.566665923505,46.6,Medium,23.3,60.5,99.4,29.7,0.3941456236697585,27.084938366718024,6.633162557781199,0.4583012326656395,0.5,27.99,36.0,45000.0
ASSET_5774,EAST III,JH,RAIDER,Petrol,23.03333333333333,0.9473996055854756,107131,25.91,36,732.0,MEDIUM RISK,66.66666666666666,35601.18489201822,38998.438,37240.32261698818,0.041199769037364345,0.053774431312792206,0.06773984025657377,0.05017544581917859,19497.252748605355,10677.814963069586,5847.784498444705,35.7,Medium,23.3,61.4,99.4,0.0,0.3979518743533282,32.13046396389964,15.231151270224341,0.35739072072200717,0.5,27.99,36.0,45000.0
ASSET_5775,EAST III,JH,RAIDER,Petrol,10.23333333333333,0.6443889273861191,70674,19.3,23,732.0,ULTRA LOW RISK,100.0,41162.920479060755,38831.832,40038.194244354905,0.052027383512899796,0.08351500171446836,0.12984407086262656,0.09576475916368919,13044.423869829327,4133.74445047772,2193.52,21.4,Low,0.0,46.2,99.4,59.5,0.36471060213720413,37.77433611604276,18.807415857666303,0.24451327767914477,0.821,24.04,30.0,40000.0
ASSET_5776,EAST III,JH,APACHE,Petrol,24.66666666666667,0.7877020440725917,117496,26.98,36,732.0,LOW RISK,83.33333333333334,55087.183081320036,61821.062,58336.205493659945,0.031430454751502294,0.03936269437870342,0.06338695360792392,0.040383348267277616,33930.587643603176,20899.322009998272,12872.799760069678,30.9,Medium,11.7,53.4,90.1,59.8,0.41565267526129135,47.50739429604769,26.359569674957473,0.04985211407904622,0.5,27.9,36.0,62000.0
ASSET_5777,EAST III,JH,JUPITER,Petrol,16.13333333333333,0.9687863103411851,91715,27.87,36,732.0,MEDIUM RISK,66.66666666666666,37015.7247857041,35384.96,36228.89942713606,0.03158104886755493,0.049556278983712274,0.08072062475424965,0.058205847742116686,18409.606921564406,9155.936536933747,4553.664520134932,53.4,High,23.3,62.4,85.2,59.8,0.31689025034329776,20.214271275520517,-3.3511582777440845,0.5957145744895896,0.5,28.46,30.0,30000.0
ASSET_5778,EAST III,JH,NTORQ,Petrol,22.16666666666667,0.6522136499493623,79212,27.36,23,752.0,LOW RISK,61.66666666666666,27762.91079177819,29357.459,28532.262988640607,0.04043846844998298,0.06382622033805033,0.08249819760501885,0.06657789038355454,12487.976496825111,5617.190436365909,2526.656612976688,35.8,Medium,26.8,44.9,96.8,68.8,0.23054565215601353,42.99094119453401,23.32151389528635,0.1401811761093198,0.5,28.34,36.0,28000.0
ASSET_5779,EAST III,JH,TVS,EV,8.633333333333333,0.8375268362500813,102989,23.14,36,730.0,MEDIUM RISK,100.0,54622.29589730136,59267.97,56863.78150194688,0.040522291736854225,0.08217326902539145,0.15462731863709855,0.09399405518414171,17681.404373700916,5723.524716246424,2459.36,31.3,Medium,0.0,56.0,89.8,19.6,0.45540303168303947,28.96931322035301,10.994790075940985,0.4206137355929398,0.5,24.16,36.0,56000.0
ASSET_5780,EAST III,JH,NTORQ,Petrol,27.36666666666667,0.8088155576636401,95492,25.39,36,732.0,MEDIUM RISK,66.66666666666666,33264.13782585932,37078.395,35104.4750820022,0.03672230381757445,0.05699355020051554,0.10403702515574659,0.04628795283123867,19087.323822834893,10952.51386418126,6284.6714949936,32.3,Medium,23.3,54.4,96.8,24.2,0.1693996476487329,21.849804444250225,10.154973670985642,0.5630039111149956,0.5,28.34,36.0,20000.0
ASSET_5781,EAST III,JH,NTORQ,Petrol,23.36666666666667,0.8532841545159284,98783,22.28,36,732.0,LOW RISK,26.66666666666667,27154.191463801766,29019.992,28054.419931117947,0.03749616155287347,0.07377315108586163,0.16759781973033974,0.06205663789932483,12895.156314948888,6123.734400585432,2908.0782033980395,64.3,High,81.3,56.7,96.8,0.0,0.2418630364176629,19.954958807263605,-9.897922973859002,0.6009008238547279,0.5,28.74,36.0,28000.0
ASSET_5782,EAST III,JH,MOPEDS,Petrol,21.43333333333333,0.645247300359952,48400,27.23,35,646.0,ULTRA LOW RISK,66.66666666666666,26580.30328259868,27320.719,26937.545728310044,0.03345103399776884,0.053408039118986006,0.07725677532583917,0.048403622453235026,14869.720944609657,8318.513096700297,4653.595074025842,36.2,Medium,23.3,53.4,82.3,68.8,0.45327289694707373,48.93917148861445,28.68196015775686,0.021216570227711062,0.5,29.45,30.0,34000.0
ASSET_5783,EAST III,JH,RAIDER,Petrol,9.033333333333333,0.7995361997802141,92400,22.5,35,732.0,LOW RISK,100.0,45677.49788869177,46935.887,46284.65604368766,0.04821668490597097,0.08937985071497809,0.16483098689749318,0.10275771135887074,13309.968327137778,3878.392316958952,2311.34,29.7,Medium,0.0,54.0,99.4,19.6,0.3893845128799744,25.767587810213126,13.595947159266597,0.48464824379573745,0.5,27.99,36.0,45000.0
ASSET_5784,EAST III,JH,APACHE,Petrol,40.63333333333333,0.8250214631218198,118200,23.93,37,732.0,LOW RISK,66.66666666666666,42923.42080805426,47999.688,45372.664791931034,0.029883949009757375,0.04426217861243609,0.10550025110961316,0.02966299504941181,30068.0057922007,21062.742794026577,14754.524695561722,31.0,Medium,23.3,55.3,90.1,38.6,0.2791950805826801,54.978283577986694,27.9,-0.09956567155973395,0.5,27.9,36.0,40000.0
ASSET_5785,EAST III,JH,NTORQ,Petrol,11.96666666666667,0.896539933846211,120616,23.48,48,732.0,MEDIUM RISK,100.0,44331.89941771065,43836.004,44092.63411888355,0.046298844604322854,0.0977971780855746,0.1988160202912772,0.09276767909489606,14563.120588400727,4784.01521382982,2690.7000000000003,35.1,Medium,0.0,58.8,96.8,24.2,0.3344854498829301,19.80320019715186,7.141846538400603,0.6039359960569628,0.5,28.34,36.0,45000.0
ASSET_5786,EAST III,JH,APACHE,Petrol,24.36666666666667,0.8601736139443507,137042,24.2,48,767.0,LOW RISK,83.33333333333334,59882.51093820848,60909.06,60377.80829663629,0.037336782366006994,0.04719632232118419,0.11150641657245526,0.04015830328767943,36983.980227249594,22841.640606236586,14107.203777922754,37.0,Medium,11.7,54.1,90.1,59.8,0.4079864925087403,31.662834651806243,14.330497642336615,0.36674330696387514,0.5,27.9,36.0,65000.0
ASSET_5787,EAST III,JH,SPORT,Petrol,9.733333333333333,0.9177215189873418,72500,26.53,23,732.0,MEDIUM RISK,100.0,34196.595597975815,33244.008,33736.9822638871,0.04202577740354391,0.05824755939582826,0.09675211696759521,0.08602620793891672,12180.198994155615,4338.3630722004145,1580.0,44.9,Medium,0.0,59.9,92.9,62.1,0.4430379746835443,28.111546616976163,8.714168862044593,0.43776906766047674,0.5,28.37,30.0,35000.0
ASSET_5788,EAST III,JH,APACHE,Petrol,31.73333333333333,0.84148445148958,126343,25.45,36,732.0,LOW RISK,18.33333333333333,31543.692111987613,30227.14,30908.469559280817,0.032271698974178406,0.044069675079208726,0.07756690797577916,0.04916642449654592,17485.58001268582,9692.762257968046,5372.978198111196,70.0,High,87.2,56.1,90.1,24.2,0.17982856343619083,31.040191299549342,1.5662678193690815,0.3791961740090132,0.5,28.11,36.0,27000.0
ASSET_5789,EAST III,JH,JUPITER,Petrol,34.5,0.9595165409058618,99949,26.11,48,732.0,VERY HIGH RISK,66.66666666666666,30058.257055489077,34059.387,31988.75842276824,0.03081464425122932,0.05085502401321018,0.08353456419332624,0.036024590725509044,19508.344785563924,12661.263611189343,8217.385841501746,37.6,Medium,23.3,62.0,85.2,0.0,0.24000153600983046,24.167198345030258,8.613733155462757,0.5166560330993948,0.5,28.04,30.0,25000.0
ASSET_5790,EAST III,JH,RAIDER,Petrol,13.6,0.7493706457467362,89600,19.44,42,732.0,LOW RISK,91.66666666666666,44614.19054360235,50004.242,47214.832206016035,0.05203288639482712,0.08377209815388428,0.1644440754653426,0.07248712512267211,18694.072230211892,7833.12063471906,3282.20508204199,30.8,Medium,5.8,51.5,99.4,59.5,0.4014485602214658,30.65134099616858,16.07122605363984,0.3869731800766284,0.5,27.99,36.0,48000.0
ASSET_5791,EAST III,JH,MOPEDS,Petrol,7.433333333333334,0.8982991670407502,72040,24.04,48,745.0,LOW RISK,100.0,40226.25132016376,36412.21,38386.018366430006,0.04581062577244483,0.08606036083138663,0.1287885463247629,0.09281890195975663,13206.286641012877,4335.626639839856,1603.92,40.5,Medium,0.0,57.8,82.3,54.3,0.49877799391490846,27.983377873543112,11.61653607756992,0.4403324425291377,0.5,29.45,30.0,40000.0
ASSET_5792,EAST III,JH,NTORQ,Petrol,20.13333333333333,0.9034297520661158,109315,22.09,29,732.0,VERY HIGH RISK,64.66666666666666,38498.64953669509,41843.863,40112.678640886144,0.0446370402297636,0.08229545461011531,0.17347556340859624,0.056879174597044994,19454.396167192004,9830.826140260106,4967.779095760592,61.1,High,24.7,59.2,96.8,100.0,0.2066115702479339,21.48172334977401,-6.109334066576158,0.5703655330045198,0.5,28.74,36.0,25000.0
ASSET_5793,EAST III,JH,SPORT,Petrol,12.03333333333333,0.8489194020149496,62691,26.86,35,732.0,LOW RISK,100.0,32055.719751424942,28453.658,30317.76385612338,0.0367232170313152,0.05768398831087911,0.0593740459614441,0.06935179743996177,13946.855372743128,6068.020818018515,2640.0844967437274,31.2,Medium,0.0,56.4,92.9,29.7,0.3656158596035099,23.9557085566242,12.118362139333506,0.520885828867516,0.5,28.37,30.0,27000.0
ASSET_5794,EAST III,JH,APACHE,Petrol,7.5,0.9040025514272046,141725,23.54,36,726.0,LOW RISK,75.0,67958.41321425118,68430.35,68186.11651467737,0.04395751923747574,0.07665981840583802,0.14575379973818442,0.11145542782894428,17839.780330524925,4683.1252701268795,3135.5,50.3,High,17.5,59.7,90.1,49.7,0.4720140328496253,26.009738467861908,3.9757968986690804,0.4798052306427618,0.5,28.11,36.0,74000.0
ASSET_5795,EAST III,JH,APACHE,Petrol,38.93333333333333,0.7483047050037341,100198,23.85,36,732.0,LOW RISK,66.66666666666666,42992.64496947894,48661.812,45727.95584137167,0.023403049110774336,0.031670224720903695,0.09908336810253364,0.02917973113498019,30291.65555073457,21342.82263060935,15037.675213186036,26.0,Medium,23.3,51.4,90.1,29.7,0.26138909634055263,100.0,27.9,-0.5,0.5,27.9,36.0,35000.0
